0.7193390654833292,0.9661811981223575,0.35776089028205327,0.999059434735025,0.6384099510316661,0.7485914124647238,0.25216723884814995,0.6430907691772416,0.5110062514623874,0.956402645477436,0.9046750477895155,0.3966725989250772,0.9468697515382334,0.8848125527500097,0.5903838503691392,0.08211790878954028,0.16079024065953773,0.07687424467380022,0.10799311464906103,0.9769523743930777
0.2121672992161523,0.690854582340663,0.6365282576827697,0.6311448648530038,0.2067039995960298,0.5793465943846096,0.6255383495849516,0.5704053166451111,0.18616246727567864,0.7230605970747089,0.07324316191651103,0.5912000118196219,0.4362593324013133,0.25028659313307366,0.8073889890261388,0.1758925666721839,0.932981759897951,0.884565028321187,0.36058754716208297,0.3051529308585933
0.13748668341890213,0.9163278159339558,0.627531858823272,0.031783582143403155,0.5109994145616105,0.0857989478293869,0.5737506849528418,0.5089617183208125,0.08284604550272201,0.8158605931167728,0.26231717716627767,0.541484364166699,0.6390388766305344,0.9623045335751665,0.49381169287984594,0.9173157722879235,0.35485734134769886,0.8574372016499949,0.23582622695141675,0.7074797624354178
0.08861199375499651,0.9860503566836593,0.953936399862368,0.4422136385173777,0.5239352179902536,0.5977748623180221,0.27503755968967003,0.6744714352051626,0.698561946604516,0.5250764923252756,0.1477406924852177,0.9191859438916,0.11504508234561528,0.6291721687105114,0.10308859660975511,0.1461007091329226,0.020538314028828997,0.36336408385675956,0.6395825644220379,0.521544219732872
0.6745391512484857,0.6750188608709529,0.14017374399423865,0.05733740342171556,0.6253581404346699,0.6532243049752426,0.5567037351417045,0.24576246632407073,0.8107652169822539,0.07568601549625709,0.6323117893213593,0.12041153587937214,0.6544477164332296,0.41772578782349645,0.7181030554376714,0.05219220247693468,0.555082988480368,0.14487789888007963,0.6823816316104737,0.11995563131168241
0.07358332295192582,0.7131227981836126,0.06353193456828232,0.22453081793151608,0.8247351971256721,0.8096883078082263,0.854125757780776,0.3260998895887137,0.5280480287502093,0.773347352606152,0.13698551501108047,0.7243908792157182,0.09748634939465461,0.9132506086268677,0.6373101825116259,0.49330531268975586,0.4847292546671642,0.1813620478449104,0.3459173724546537,0.7271236653171491
0.5409436208543885,0.5293062041002629,0.1952458945455794,0.690362311953684,0.3920339010613503,0.18275333843853414,0.9437847515963292,0.5067987468656051,0.5280366475123655,0.9813719102148061,0.3664061371704934,0.9430206845624496,0.69492536113548,0.6330956327447999,0.2344183019424806,0.05175567238779011,0.4377838382851388,0.010170961995725092,0.07100251077038344,0.595326755694373
0.7244718330730274,0.16794833192427694,0.7325004126737739,0.9497258265947518,0.7431760807261967,0.7847152195750329,0.7007125802683718,0.2247374404547512,0.36088994215583603,0.9492669627698173,0.6612105789701187,0.7890247339340722,0.9686946188446773,0.23143692051266573,0.3216866673265535,0.6448016528344996,0.024357473784007322,0.5712190773337057,0.8086883795144988,0.6104433738241252
0.29539328389611086,0.7241040833360617,0.14603162467994557,0.8947734692785168,0.1009150310404554,0.8634911337624348,0.4978094277362325,0.4286470034878018,0.5006617605754313,0.2002063030929212,0.4576855795588136,0.8497198158986585,0.800955242218799,0.16304853449132928,0.6734209781290618,0.8568372649654253,0.8197675886188093,0.4256324432971814,0.04809284034611583,0.9311694229737492
0.39588511584806196,0.36097663725634377,0.759514944478813,0.26397221549202254,0.834747923167292,0.07605156081931563,0.7407112007162109,0.9657894904415316,0.9957687968741735,0.9238043600641663,0.8707624054063094,0.2788802244577302,0.9666483626297641,0.9278965938143529,0.5343725070251866,0.4020776543936796,0.10926725355818823,0.5906340778251248,0.7005459485221976,0.403996583181529
